DateTime,total_import,total_export,hour,tou_price,fit_price,grid_only_import_cost,grid_only_export_revenue,grid_only_net_cost,date,matched_volume,unmatched_buy,unmatched_sell,strategy_external_import_cost,strategy_external_export_revenue,strategy_external_net_cost,buyer_savings,seller_gains,total_social_benefit,num_trades,num_unmatched_orders,community_saving,saving_gap_check,external_import_reduction,external_export_reduction
2013-11-17 09:00:00,7.094587135138194,0.0,9,0.1602825,0.0855,1.1371381624877874,0.0,1.1371381624877874,2013-11-17,0.0,7.094587135138194,0.0,1.1371381624877874,0.0,1.1371381624877874,0.0,0.0,0.0,0,14,0.0,0.0,0.0,0.0
2013-11-17 10:00:00,7.400293478115107,0.0157019388225626,10,0.15162,0.08155000000000001,1.1220324971518125,0.0012804931109799801,1.1207520040408325,2013-11-17,0.0157019388225626,7.384591539292544,0.0,1.1196517691875356,0.0,1.1196517691875356,0.0005054148200972043,0.000594820033199757,0.0011002348532969611,1,15,0.0011002348532969108,-5.0306980803327406e-17,0.015701938822562767,0.0157019388225626
2013-11-17 11:00:00,8.017067211574343,0.1212651989515622,11,0.14468999999999999,0.0785,1.1599894548426914,0.009519318117697632,1.1504701367249939,2013-11-17,0.1212651989515622,7.89580201262278,0.0,1.1424435932063899,0.0,1.1424435932063899,0.0038368815634999332,0.004189661955103966,0.0080265435186039,1,15,0.00802654351860399,9.020562075079397e-17,0.12126519895156296,0.1212651989515622
2013-11-17 12:00:00,7.95484972020128,0.0971262032988866,12,0.138705,0.07575000000000001,1.1033774304405186,0.007357309899890661,1.096020120540628,2013-11-17,0.0971262032988866,7.857723516902394,0.0,1.0899055404119464,0.0,1.0899055404119464,0.0021100094036199412,0.004004570725061464,0.0061145801286814055,1,15,0.0061145801286814905,8.500145032286355e-17,0.09712620329888644,0.0971262032988866
2013-11-17 13:00:00,8.633853129478666,0.0041497041882125,13,0.136395,0.07475000000000001,1.1776143975952427,0.00031019038806888444,1.1773042072071738,2013-11-17,0.0041497041882125,8.629703425290455,0.0,1.1770483986924913,0.0,1.1770483986924913,0.00011168294842380624,0.00014412556625855322,0.00025580851468235945,1,15,0.0002558085146824318,7.237049501340742e-17,0.0041497041882117,0.0041497041882125
2013-11-17 14:00:00,9.235560495386547,0.1274054444586245,14,0.13839,0.0756,1.2781092169565444,0.009631851601072012,1.2684773653554724,2013-11-17,0.1274054444586245,9.108155050927923,0.0,1.2604775774979153,0.0,1.2604775774979153,0.003593748687000688,0.0044060391705563464,0.007999787857557034,1,15,0.007999787857557061,2.7755575615628914e-17,0.12740544445862412,0.1274054444586245
2013-11-17 15:00:00,10.041107064394845,0.1245468797406544,15,0.2772525,0.14075,2.783922036371132,0.017529973323497105,2.766392063047635,2013-11-17,0.1245468797406544,9.916560184654191,0.0,2.7493911025958364,0.0,2.7493911025958364,0.007370812822302376,0.009630147629496304,0.01700096045179868,1,15,0.01700096045179844,-2.393918396847994e-16,0.12454687974065415,0.1245468797406544
2013-11-17 16:00:00,11.262284197613821,0.104397,16,0.2969925,0.1496,3.3448139395598226,0.015617791200000002,3.3291961483598227,2013-11-17,0.104397,11.157887197613821,0.0,3.3138088135373227,0.0,3.3138088135373227,0.006586546540457644,0.008800788282042353,0.015387334822499998,1,15,0.015387334822499987,-1.0408340855860843e-17,0.10439700000000052,0.104397
2013-11-17 17:00:00,12.246896325242572,0.033286,17,0.317835,0.15905000000000002,3.8924922935334725,0.005294138300000002,3.8871981552334725,2013-11-17,0.033286,12.213610325242572,0.0,3.8819128377234726,0.0,3.8819128377234726,0.001788008900617041,0.003497308609382958,0.005285317509999999,1,15,0.005285317509999832,-1.6740081543176188e-16,0.03328600000000037,0.033286
2013-11-17 18:00:00,11.827802033563614,0.0006363361048102,18,0.21252,0.10915,2.513644488172939,6.945608584003332e-05,2.513575032087099,2013-11-17,0.0006363361048102,11.827165697458804,0.0,2.513509254023945,0.0,2.513509254023945,3.3522983661363994e-05,3.225507949286637e-05,6.577806315423036e-05,1,15,6.577806315410939e-05,-1.2096985739507016e-16,0.0006363361048098426,0.0006363361048102
2013-11-17 19:00:00,10.993299292460737,0.0,19,0.21252000000000001,0.10915,2.336295965633756,0.0,2.336295965633756,2013-11-17,0.0,10.993299292460737,0.0,2.336295965633756,0.0,2.336295965633756,0.0,0.0,0.0,0,16,0.0,0.0,0.0,0.0
2013-11-17 20:00:00,10.127228677272797,0.0,20,0.20412,0.1053,2.0671699176049234,0.0,2.0671699176049234,2013-11-17,0.0,10.127228677272797,0.0,2.0671699176049234,0.0,2.0671699176049234,0.0,0.0,0.0,0,16,0.0,0.0,0.0,0.0
